,text,favourite_count,retweet_count,created_at
1693,"RT @cifpa_aragon: En el Día Internacional de la Mujer, las mujeres de @cifpa_aragon recordamos a todas las que sufren el impacto de la #gue…",0,7,2022-03-08 10:46:20
1694,"RT @jucilnacional: Hoy, el gobierno nos dirá que es #8Marzo, el #DíaDeLaMujer y que defienden la #Igualdad cuando discriminan a la #Mujer p…",0,71,2022-03-08 10:46:18
1695,"RT @UGT_Andalucia: 📅 #8M2022 
⏰ 19.00
📍 Huelva @UGTHuelva

👉Salida desde Estadio Colombino hasta la Plaza de las Monjas 

#8M #Mujer #Igual…",0,1,2022-03-08 10:46:16
1696,"RT @AMoralesGC: M de Motivación…
M de Movilización…
M de Marcha…
M de Mañana…
M de Mujer…
M de Más…
El #8M es mucho más que el Día de la #M…",0,10,2022-03-08 10:46:13
1697,"📅 #8M2022 
⏰ 19.00
📍 Huelva @UGTHuelva

👉Salida desde Estadio Colombino hasta la Plaza de las Monjas 

#8M #Mujer #Igualdad #LasEsenciales https://t.co/ZmTTBgdddb",4,1,2022-03-08 10:46:00
1698,"RT @paularojo_pr: ~Mira que he guerreado~
/
#8m #mujer #mujeresemprendedoras en Madrid, Spain https://t.co/Yafr6cRDtj",0,2,2022-03-08 10:45:57
1699,"Hoy es #8M / #8Marzo / #8DeMarzo / #8Marzo2022. Por tanto, ‘Dia Internacional de la #Mujer 

GRAN admiración y respeto que personalmente, como hombre y como cisexual, siento por TODAS. En especial, por quienes tienen #discapacidad, de quienes hablo

Buen/aceptable/pasable #martes https://t.co/XcILy1lFtM",4,1,2022-03-08 10:45:44
1700,"#8M FELIZ DIA DE LA MUJER 💜 

Hoy, 8 de marzo, conmemoramos la importancia de la figura de la #mujer en nuestra sociedad, nuestro sector y en el mundo. Seguiremos avanzando cada día hacía la #igualdad por un futuro mejor.

💜  ¡Feliz día mujeres!  💜 https://t.co/3PmW1FDOQk",0,1,2022-03-08 10:45:02
1701,"RT @JucilCuenca: Hoy, el gobierno nos dirá que es #8Marzo, el #DíaDeLaMujer y que defienden la #Igualdad cuando discriminan a la #Mujer por…",0,43,2022-03-08 10:44:51
1702,Nueve ribagorzanas ponen en valor el progreso social de las mujeres “imprescindibles” https://t.co/isqZ4YS2HH #Ribagorzza #Graus #Benasque #Mujer #8M  #RadioHuesca,0,0,2022-03-08 10:44:27
1703,"RT @jucilnacional: Hoy, el gobierno nos dirá que es #8Marzo, el #DíaDeLaMujer y que defienden la #Igualdad cuando discriminan a la #Mujer p…",0,71,2022-03-08 10:44:11
1704,"¡Felíz #DíaDeLaMujer! 💜💜💜♀️♀️♀️💪💪💪

#Igualdad #PiensaEnIgualdad #8M #8DeMarzo #Mujer #Women #WomesDay #DíaDeLaMujer #DíaInternacionalDeLaMujer #InternationalWomensDay #8M #8deMarzo #DíaDeLaMujer2022
#MásValePrevenir #Farmacia #Parafarmacia https://t.co/zKcNvJOmiV",2,0,2022-03-08 10:44:08
1705,"RT @JucilCuenca: Hoy, el gobierno nos dirá que es #8Marzo, el #DíaDeLaMujer y que defienden la #Igualdad cuando discriminan a la #Mujer por…",0,43,2022-03-08 10:44:05
1706,"RT @jucilnacional: Hoy, el gobierno nos dirá que es #8Marzo, el #DíaDeLaMujer y que defienden la #Igualdad cuando discriminan a la #Mujer p…",0,71,2022-03-08 10:43:29
1707,"@mamafloelgueta @Enrique20094 No te enfermes ni te silencies, el maltrato, hostigamiento y abuso sigue ahí en nuestros ojos y los protocolos de denuncia son insuficientes NO PASA NADA siguen protegidas, desde sus altos cargos instruyendo sin moral ni respeto. #Arica #Enfermería #Salud #Mujer #8M",0,0,2022-03-08 10:43:19
1708,"💜 SOMOS FUERTES Y PODEROSAS
Juntas somos imparables. Ni una menos.

👫Por una sociedad libre de violencia de género e igualitaria. 8 de marzo, Día de la Mujer.

#8M #Mujer #Mujeres #Igualdad https://t.co/O9kC6FChvL",2,1,2022-03-08 10:43:13
1709,"RT @VoxSoria: Felicidades #mujer cada día por ser fruto y semilla, por un valor innato que nadie te entrega, por amar la vida y libremente…",0,17,2022-03-08 10:43:04
1710,"#8M Y leemos sobre este interesante proyecto de la @uniovi_info #mujer #igualdad
https://t.co/4TN6rzCfw7",0,0,2022-03-08 10:43:00
1711,"RT @txerrac: He ilustrado un poquito (con fotos) en mi blog el texto que escribí este fin de semana en @CatalunyaPlural, pensando que el #8…",0,1,2022-03-08 10:42:38
1712,"RT @anafisiosp: Hace un año escribí esto, y sigue todo igual. Incluso peor. No avanzamos.
Solo hay un feminismo y es el abolicionista. 
QUE…",0,7,2022-03-08 10:42:34
1713,"RT @PressenzaE: #8M Proyecto colaborativo entre más de 80 mujeres de 22 países, en clave de #sororidad #poema #poesía #hermandad #solidarid…",0,14,2022-03-08 10:42:23
1714,"RT @2en1Reloj: Hoy #8M, Día Internacional de la Mujer, luchamos por la igualdad y la participación activa y real de la #mujer en todos los…",0,1,2022-03-08 10:42:17
1715,"RT @JucilCuenca: Hoy, el gobierno nos dirá que es #8Marzo, el #DíaDeLaMujer y que defienden la #Igualdad cuando discriminan a la #Mujer por…",0,43,2022-03-08 10:42:05
1716,"RT @________amba: WAR-MIS
Las que guerrean contra el machismo, contra las tiranías, contra la discriminación, contra los fundamentalismos,…",0,1,2022-03-08 10:41:40
1717,"WAR-MIS
Las que guerrean contra el machismo, contra las tiranías, contra la discriminación, contra los fundamentalismos, contra las desigualdades, contra toda violencia y contra toda adversidad en pro de sus sueños.

#8M
#8Marzo2022
#warmis
#mujer
#woman
#guerreras
#ilustración https://t.co/v6Z6zhN5nf",0,1,2022-03-08 10:41:38
1718,"Hoy #8M, Día Internacional de la Mujer, luchamos por la igualdad y la participación activa y real de la #mujer en todos los ámbitos de la sociedad. Recordamos a mujeres empoderadas de cine -actrices y sus personajes- . 💜
#8Marzo #8Marzo2022 #Feliz8M #DiaInternacionalDeLaMujer https://t.co/qIygVGNPQS",2,1,2022-03-08 10:41:25
1719,"RT @JucilCuenca: Hoy, el gobierno nos dirá que es #8Marzo, el #DíaDeLaMujer y que defienden la #Igualdad cuando discriminan a la #Mujer por…",0,43,2022-03-08 10:41:00
1720,RT @APTE_es: 👩🏾‍💻Hoy asistimos al Open Day de la #Mujer junto a @PTAMalaga en el campus de @42malaga_ft en el que nos sumergiremos en un ta…,0,1,2022-03-08 10:40:43
1721,"Feliz lucha hermanas💜 #8m 
#diadelamujertrabajadora #igualdad #patriarcado #machismo #mujer #respet en Ensayando https://t.co/MKYUz7eyWe",0,0,2022-03-08 10:40:33
1722,"#MujeresYWP | Hoy es el #DíaInternacionaldelaMujer y en YWP_Spain hemos preguntado a las chicas de la red qué opinan sobre el sector del #agua y sobre la integración de los jóvenes en él. 

¡Dentro hilo! ⤵

#8M #DíadelaMujer #mujer",12,10,2022-03-08 10:40:16
1723,"RT @JucilCuenca: Hoy, el gobierno nos dirá que es #8Marzo, el #DíaDeLaMujer y que defienden la #Igualdad cuando discriminan a la #Mujer por…",0,43,2022-03-08 10:40:08
1724,"RT @paularojo_pr: ~Mira que he guerreado~
/
#8m #mujer #mujeresemprendedoras en Madrid, Spain https://t.co/Yafr6cRDtj",0,2,2022-03-08 10:39:50
1725,"RT @TurismoVillena: 8 de Marzo Día Internacional de la Mujer
Concejalía de igualdad @VillenaAyto organiza actividades entre las que se incl…",0,1,2022-03-08 10:39:49
1726,"RT @JucilCuenca: Hoy, el gobierno nos dirá que es #8Marzo, el #DíaDeLaMujer y que defienden la #Igualdad cuando discriminan a la #Mujer por…",0,43,2022-03-08 10:39:40
1727,"RT @LosadaPescador: Vandalizan el #RefugioProvida
No toleran la diversidad
#8m #mujer 
#provida #bebe https://t.co/a0uehNxjER",0,13,2022-03-08 10:39:35
1728,"RT @JucilCuenca: Hoy, el gobierno nos dirá que es #8Marzo, el #DíaDeLaMujer y que defienden la #Igualdad cuando discriminan a la #Mujer por…",0,43,2022-03-08 10:39:25
1729,"RT @jucilnacional: Hoy, el gobierno nos dirá que es #8Marzo, el #DíaDeLaMujer y que defienden la #Igualdad cuando discriminan a la #Mujer p…",0,71,2022-03-08 10:39:25
1730,"RT @GrandesAmigos__: 👵 Tu madre, tu abuela, tu tía, tu amiga mayor, tu maestra... Son #heroínas invisibles de la lucha por los #derechos de…",0,2,2022-03-08 10:38:58
1731,"En el día en que se conmemora el Día Internacional de la Mujer, el Papa Francisco se refirió a esta fecha.
#mujer #8M 

https://t.co/Tw9SYTnxSE",0,0,2022-03-08 10:38:12
1732,"♀️ #8M2022 Conocemos a mujeres científicas de @UniHuelva 
¡Descúbrelas!

#8Marzo2022 #8M #DiaInternacionalDeLaMujer #mujer #mujeryciencia https://t.co/LIO95csmZb",1,0,2022-03-08 10:38:12
1733,"¿Queréis conocer la historia de una #mujer resiliente y empoderada, que nunca usó estás palabras? Leed #LaSibila, de Agustina Bessa-Luís, editada por @GongSerie y @Athenaica. #8M https://t.co/uUYACcOsE6 Literatura con mayúsculas. Próximamente, más",2,1,2022-03-08 10:38:09
1734,"RT @JucilCuenca: Hoy, el gobierno nos dirá que es #8Marzo, el #DíaDeLaMujer y que defienden la #Igualdad cuando discriminan a la #Mujer por…",0,43,2022-03-08 10:37:45
1735,"Desde la #AsociaciónPoveda queremos apoyar el Manifiesto del #8M que ha compartido @ENLACEF 💜.

Es necesario acabar con el #estigma que recae sobre la figura de la #mujer consumidora, así como adaptar los recursos y tratamiento a sus necesidades⬇️. 
https://t.co/Ui3PT3Bs39 https://t.co/wbFu7AduFI",0,0,2022-03-08 10:37:10
1736,"¡¡¡Por todas!!! #díainternacionaldelamujer 

En #Equilibrio🐞 tenemos promos especiales hoy 💜

#tendaecolóxica #Mujer #8M #portodas #iamawomanhearmeroar #coruña #coruñamola #corunasemueve en TENDA ECOLÓXICA EQUILIBRIO https://t.co/V40i08UMEf",0,0,2022-03-08 10:37:01
1737,"Libros para leer en el Día Internacional de la Mujer📚
#8M2022 #8M #8Marzo2022 #DiaMujer #WomanDay #DiaDeLaMujer #Mujer
https://t.co/YOTE1Hqg9C",1,0,2022-03-08 10:36:44
1738,"Como cada año, el 8 de marzo se celebra el 𝔻í𝕒 𝕀𝕟𝕥𝕖𝕣𝕟𝕒𝕔𝕚𝕠𝕟𝕒𝕝 𝕕𝕖 𝕝𝕒 𝕄𝕦𝕛𝕖𝕣 💜  un día para luchar por la #igualdad, la participación y el #empoderamiento de la #mujer en todos los ámbitos de la sociedad. 

#DíaInternacionaldelaMujer #mujer #8demarzo #8M https://t.co/6naJAfcEbJ",0,0,2022-03-08 10:36:43
1739,"RT @JucilCuenca: Hoy, el gobierno nos dirá que es #8Marzo, el #DíaDeLaMujer y que defienden la #Igualdad cuando discriminan a la #Mujer por…",0,43,2022-03-08 10:36:39
1740,"Hoy #8m se celebra #diainternacionaldelamujer y desde @BufeteOrtega_es queremos rendir homenaje a nuestras compañeras de equipo, ya que sin ellas Bufete Ortega no sería lo mismo. 💜

#diadelamujer #igualdaddegenero #mujer #bufeteortega https://t.co/CZLLVVTwkq",1,0,2022-03-08 10:36:32
1741,"RT @JucilCuenca: Hoy, el gobierno nos dirá que es #8Marzo, el #DíaDeLaMujer y que defienden la #Igualdad cuando discriminan a la #Mujer por…",0,43,2022-03-08 10:36:21
1742,"RT @COTSAlicante: #DíaInternacionaldelaMujer 

""Lucha por un mundo donde seamos socialmente iguales, humanamente diferentes y totalmente li…",0,4,2022-03-08 10:35:33
1743,"En Les Abelles entrenamos cada día para conseguir un deporte más igualitario. Nos unimos a la iniciativa de @FTA_CV , @comunitatesport y @GVAculturesport . ¿Te unes? 💪🏼 

#EntrenemosLaIgualdad #8m #dia #mujer #entrenar #women #day #rugby #sport https://t.co/2KQvCQLYTe",7,5,2022-03-08 10:35:18
1744,"FELIZ DÍA DE LA MUJER #8M #8marzo, porque en todos los días hay una mujer, una abuela, una madre, una hija, una nieta... Por eso y más, #mujer disfruta de tu día con tus allegados.
https://t.co/s1OY81mDlY https://t.co/wm42i6SEg2",1,0,2022-03-08 10:35:02
1745,"RT @jucilnacional: Hoy, el gobierno nos dirá que es #8Marzo, el #DíaDeLaMujer y que defienden la #Igualdad cuando discriminan a la #Mujer p…",0,71,2022-03-08 10:34:43
1746,"RT @jucilnacional: Hoy, el gobierno nos dirá que es #8Marzo, el #DíaDeLaMujer y que defienden la #Igualdad cuando discriminan a la #Mujer p…",0,71,2022-03-08 10:34:11
1747,"RT @EconomistJurist: 🟣“Especial #8M: La #Mujer antes los grandes retos del presente"" de #EconomistJurist.

📢#Youtube ➡️ https://t.co/P2WuB5…",0,7,2022-03-08 10:34:07
1748,"RT @jucilnacional: Hoy, el gobierno nos dirá que es #8Marzo, el #DíaDeLaMujer y que defienden la #Igualdad cuando discriminan a la #Mujer p…",0,71,2022-03-08 10:33:55
1749,"Todavía queda mucho por conseguir, pero sin vosotras no sería posible ✊. 

#DíaInternacionaldelaMujer💜 #DíadelaMujer #mujer #igualdad #8M #8Marzo #reinvindicación #Ecolaundry #lavanderíasostenible #LavanderíaEcológica #LavanderíaEcológica #centrosdelavado https://t.co/j4aKqhJQ7k",1,0,2022-03-08 10:33:49
1750,"Para reflexionar sobre el #8M, el #feminismo, el #marketing y la #publicidad, si es que queréis, claro. By @lauraarbol_ 

#mas8Mtodoelaño #igualdad #diadelamujer #diadelamujertrabajadora #mujer #mujeres #woman #women https://t.co/QBhK475r79",1,0,2022-03-08 10:33:32
1751,"RT @JucilCuenca: Hoy, el gobierno nos dirá que es #8Marzo, el #DíaDeLaMujer y que defienden la #Igualdad cuando discriminan a la #Mujer por…",0,43,2022-03-08 10:33:29
1752,"👵 Tu madre, tu abuela, tu tía, tu amiga mayor, tu maestra... Son #heroínas invisibles de la lucha por los #derechos de la #mujer 💪💜 Homenajea a esa ""gran mujer"" mayor de tu vida: sube una foto/vídeo con ella 📸 + frase + hashtag #GrandesMujeres

#8M #DiaInternacionalDeLaMujer https://t.co/19KOPxG6RI",7,2,2022-03-08 10:33:23
1753,"RT @AccionaMoto: Tú que tienes energía de sobra para todo lo que se te ponga por delante, que llegas a todo lo que te propones… 
¡Feliz Día…",0,1,2022-03-08 10:33:17
1754,"🟣Feliz día internacioal de la #mujer trabajadora, en especial feliz día a las mujeres de #PuertoReal.
#8M #PorPuertoReal https://t.co/CbSWwm3nIk",0,0,2022-03-08 10:33:02
1755,"RT @thader_cieza: Cada 8 de Marzo 💜 se conmemora la lucha por la igualdad en el Día Internacional de la Mujer. 

Es un derecho que en mucho…",0,2,2022-03-08 10:32:53
1756,"♀️ Trabajadoras, valientes, luchadoras, soñadoras… «Las mujeres somos eso y mucho más. #SinMujeresNoHayPatrimonio». 

Las profesionales de @PatrimNacional se unen este #8M para homenajear a todas las féminas. 

¡Feliz Día Internacional de la #Mujer 🙋‍♀️! https://t.co/wB5B5ZBtKx",27,6,2022-03-08 10:32:45
1757,"Hoy, #8M #DiaInternacionalDeLaMujer, en #EdificioPignatelli acompañamos a @GobAragon: 14 #mujeres de distintos sectores leen artículos del Estatuto de #Aragón. Entre ellas, @MValenciaBetran presidenta Fundación Dfa #mujer y #discapacidad #8M2022 #8MAragón https://t.co/VhopCOsfzk",7,2,2022-03-08 10:32:36
1758,RT @estelabelleza: Hace unas semanas me pidieron un vídeo contestando a  ¿qué es lo que más te gusta de ser mujer? Parece fácil de contesta…,0,1,2022-03-08 10:32:29
1759,"RT @AEPJP: Por una sociedad en igualdad 🚻  y libertad.

💜  Día Internacional de la #mujer 

#AEPJP  #DíaDeLaMujer #8M https://t.co/m2AbDxbx…",0,4,2022-03-08 10:32:25
1760,"RT @JucilCuenca: Hoy, el gobierno nos dirá que es #8Marzo, el #DíaDeLaMujer y que defienden la #Igualdad cuando discriminan a la #Mujer por…",0,43,2022-03-08 10:32:04
1761,"❗La profesión del conductor profesional tiene una imagen estereotipada y se considera exclusivamente masculina. Esto representa una barrera ✋para que las mujeres opten a ciertos puestos de trabajo. Por una conducción igualitaria, ¡feliz día de la mujer! 💜 #8M #8marzo #mujer https://t.co/QPp6EJc44c",0,0,2022-03-08 10:31:31
1762,"RT @jucilnacional: Hoy, el gobierno nos dirá que es #8Marzo, el #DíaDeLaMujer y que defienden la #Igualdad cuando discriminan a la #Mujer p…",0,71,2022-03-08 10:30:35
1763,"Tú que tienes energía de sobra para todo lo que se te ponga por delante, que llegas a todo lo que te propones… 
¡Feliz Día de la Mujer! 💜

#8M #Mujer #Women #WomensDay #DíaDeLaMujer https://t.co/N8lBiDmH4J",2,1,2022-03-08 10:30:20
1764,"RT @JucilCuenca: Hoy, el gobierno nos dirá que es #8Marzo, el #DíaDeLaMujer y que defienden la #Igualdad cuando discriminan a la #Mujer por…",0,43,2022-03-08 10:30:19
1765,#8m #felizdia de la #mujer,0,0,2022-03-08 10:30:15
1766,"¿Cómo es la vida de las mujeres en los países de mayoría musulmana? Cada territorio se encuentra en un punto diferente por lo que asumir que todos los Estados son lugares completamente violentos para las mujeres supone caer en un estereotipo. #mujer #8M
https://t.co/kBFPzBjwPt",1,0,2022-03-08 10:30:03
1767,"Somos las que estamos, pero no estamos todas las que somos. ¡FELIZ DÍA DE LA MUJER! Hoy y todos los días. Nunca dejéis de luchar por nuestros derechos ni educar en ellos. #8M #8marzo #diadelamujer #mujer #derechos #igualdad #educacion #AEON https://t.co/Bk0hf4COqC",2,1,2022-03-08 10:30:00
1768,"RT @RodriguezCleba: Hoy os queremos desear a todas FELIZ DÍA INTERNACIONAL DE LA MUJER 💜

GARRA CLEBA

#8M #ClebaLeón #Cleba #LeónEsBalonma…",0,3,2022-03-08 10:29:39
1769,"RT @Social_Books_: ¿Creéis que los mitos están llenos de malas mujeres?

📖 Malas Mujeres 📖 de Maria Hesse  en @LumenEdit @penguinlibros…",0,1,2022-03-08 10:29:13
1770,Acepto todas las rosas que me quieran regalar!!! 🌹🌹❤️ #8M #DiaInternacionalDeLaMujer #mujer #Diadelamujer https://t.co/wYBP82bWyg,111,1,2022-03-08 10:28:59
1771,RT @Asociacion_ALMA: ¿Para cuando la IGUALDAD REAL? Otro #8M otro año más y todo sigue igual para la #mujer y quienes tienen la posibilidad…,0,11,2022-03-08 10:28:40
1772,"RT @jucilnacional: Hoy, el gobierno nos dirá que es #8Marzo, el #DíaDeLaMujer y que defienden la #Igualdad cuando discriminan a la #Mujer p…",0,71,2022-03-08 10:28:37
1773,"Como cada año.

Conocer las definiciones evita los malentendidos.

💜

#8m #feminismo #definicionesnecesarias #mujer #8marzo https://t.co/pT1o4ONopT",0,0,2022-03-08 10:27:54
1774,"La pandemia dispara las patologías de salud mental en mujeres ""de todas las edades, incluso adolescentes""

https://t.co/Pi6O0QgEx3

#8M2022 #8M #8Marzo2022 #Diadelamujer #Diadelamujer2022  #TT #TipTuesday #psicología #saludmental #psicologa #psicologiaonline #psicoterapia #mujer",0,0,2022-03-08 10:27:00
1775,"RT @JucilCuenca: Hoy, el gobierno nos dirá que es #8Marzo, el #DíaDeLaMujer y que defienden la #Igualdad cuando discriminan a la #Mujer por…",0,43,2022-03-08 10:26:51
1776,"RT @AceAlzheimer: 👩‍🦰En el #Diadelamujer #8M os compartimos algunos datos sobre #Mujer y #Alzheimer
1⃣70% de mujeres conviven con el Alzhei…",0,5,2022-03-08 10:26:48
1777,RT @_humanos: 🟣Hoy celebramos el #DíaDeLasMujeres un día para dar visibilidad al papel de la #mujer en la sociedad. Desde #HumanosConRecurs…,0,2,2022-03-08 10:26:08
1778,RT @CcooValladolid: #8M Acto institucional en el @AyuntamientoVLL de reivindicación de la igualdad en el día internacional de la #mujer en…,0,2,2022-03-08 10:25:58
1779,"📌 #Superdato 🤯 #Díadelamujer

La primera persona que realizó un viaje en automóvil fue una #mujer: Bertha Benz. En 1888 recorrió 106km hasta casa de su madre para demostrar que el triciclo con motor de combustión de su marido era útil.
https://t.co/qGD8G5SynN

#8M #MercedesBenz",0,0,2022-03-08 10:25:40
1780,"🟣Hoy celebramos el #DíaDeLasMujeres un día para dar visibilidad al papel de la #mujer en la sociedad. Desde #HumanosConRecursos trabajamos y nos comprometemos con la #igualdadsocial, luchando contra todos los tipos de #violencia y contra todas las formas de #discriminación. #8M https://t.co/Pr4Y6Ad1Jf",2,2,2022-03-08 10:25:14
1781,RT @Asociacion_ALMA: ¿Para cuando la IGUALDAD REAL? Otro #8M otro año más y todo sigue igual para la #mujer y quienes tienen la posibilidad…,0,11,2022-03-08 10:25:01
1782,"RT @jucilnacional: Hoy, el gobierno nos dirá que es #8Marzo, el #DíaDeLaMujer y que defienden la #Igualdad cuando discriminan a la #Mujer p…",0,71,2022-03-08 10:24:39
1783,"#8M Inmaculada Idañez, responsable del Área de la #Mujer de @La_COAG y Presidenta de @MujeresCERES radiografía la realidad de la #mujerrural y los retos que se plantean a corto y medio plazo.  

 🙍‍♀️🖋️https://t.co/jroL6B1v86 https://t.co/IZDfHMmFUs",1,0,2022-03-08 10:24:33
1784,RT @STR_Sindicato: Compañeras del @STR_Sindicato haciendo campaña informativa a las puertas del Campus @Repsol en el Día de la #Mujer #Trab…,0,10,2022-03-08 10:24:15
1785,Hoy es un gran día cumpleaños de mi Hermanita #8M una gran #Mujer 💪🏿💪🏿💪🏿 https://t.co/QzqqpHAUjW,19,2,2022-03-08 10:23:32
1786,"RT @FulanitaFulani: Quiero darle difusión al #bloqueabolicionista que irá a las manifestaciones del #8M. 
Hagamos hilo 🧵👇🏽 para que cualqui…",0,17,2022-03-08 10:23:30
1787,"RT @PressenzaE: #8M Proyecto colaborativo entre más de 80 mujeres de 22 países, en clave de #sororidad #poema #poesía #hermandad #solidarid…",0,14,2022-03-08 10:23:02
1788,"RT @GrupoAseguranza: La #mujer en la distribución de seguros 
✍️🏼Por @M_Chicote y @PiernaviejaGui 
#Seguros #Mediación #8M2022 #8M #DiaInte…",0,2,2022-03-08 10:22:51
1789,"RT @JucilCuenca: Hoy, el gobierno nos dirá que es #8Marzo, el #DíaDeLaMujer y que defienden la #Igualdad cuando discriminan a la #Mujer por…",0,43,2022-03-08 10:22:46
1790,"➡️#Actualidad ➡️8 de marzo, Día Internacional de la #mujer

✅ https://t.co/VE35jnbL5G

#ElTipografo #OHiggins #Nacional #Rancagua #8M",0,0,2022-03-08 10:22:03
1791,"👳‍♀️ Hijo de una Mujer Excelente 

👰‍♀️ Esposo de una Mujer Guerrera

👧 Padre de una Gran Mujercita  

👯‍♀️ Hermano de dos Mujeres Magníficas

👩‍💻 Socio de una Mujer Impecable

✊ Siendo ENORMES, luchan por ser iguales 

🌹 ¡Feliz Día!

#mujer #8M…https://t.co/MamuUXNSpo",0,0,2022-03-08 10:21:51
1792,"Desde la UCC+i queremos que conozcas el trabajo de las #mujeres #científicas de la @UniHuelva en un día de visibilización como éste ♀️ #8M2022 #8Marzo2022 #8M #DiaInternacionalDeLaMujer #mujer #mujeryciencia

👩‍💻👩‍🔧👩‍🎓👩‍🚀👩‍🏫👩‍💼👩‍🔬

Aquí algunos de los datos. Sigue el hilo. 👇 https://t.co/UaPKZ1anuW",4,0,2022-03-08 10:21:33
1793,"RT @jucilnacional: Hoy, el gobierno nos dirá que es #8Marzo, el #DíaDeLaMujer y que defienden la #Igualdad cuando discriminan a la #Mujer p…",0,71,2022-03-08 10:21:33
1794,"¿Creéis que los mitos están llenos de malas mujeres?

📖 Malas Mujeres 📖 de Maria Hesse  en @LumenEdit @penguinlibros  

En este #8M #DíadelaMujer🚺 no hay mejor forma de reivindicación que con la lectura📚

#socialbooks #lecturasrecomendadas #recommendedreadings #mujer https://t.co/RWLabKNih5",2,1,2022-03-08 10:20:50
1795,"RT @lau_sfpro: #8M Día internacional de la Mujer🌹
Hoy no se festeja, se conmemora y se sigue luchando por la igualdad y respeto a la  #Muje…",0,10,2022-03-08 10:20:47
1796,"RT @cardioteca: En el Corazón de la Mujer: 5 sitios para descubrirlo

💫Accede a la selección de artículos y noticias: https://t.co/cj4ckdI8…",0,2,2022-03-08 10:20:44
1797,"#Mujeres conquistando espacios: Rompiendo estereotipos 
Comienza la última mesa de #diálogo en la jornada El Presente tiene nombre de #Mujer 
✅@claraarpa @PactoMundial @ARPAemc 
✅Inés Juste @HRGrupoJUSTE 
✅ Marina Serrano @aelec_es 
#8M #empresarias https://t.co/UdgiY3MFoK",1,0,2022-03-08 10:20:42
1798,"RT @jucilnacional: Hoy, el gobierno nos dirá que es #8Marzo, el #DíaDeLaMujer y que defienden la #Igualdad cuando discriminan a la #Mujer p…",0,71,2022-03-08 10:20:13
1799,"💜 Feliz día internacional de la #mujer 

Estamos muy orgullosas de todas la #mujeres que forman la gran familia que es @DentalAsensio 

#woman #dentist #dental #diainternacionaldelamujer #8m #8marzo #mujeres #spain https://t.co/IHFI2nRdP8",0,0,2022-03-08 10:19:59
1800,"Hoy os queremos desear a todas FELIZ DÍA INTERNACIONAL DE LA MUJER 💜

GARRA CLEBA

#8M #ClebaLeón #Cleba #LeónEsBalonmano #Mujer #DíaInternacionalDeLaMujer https://t.co/MTeP3v8v9y",7,3,2022-03-08 10:19:29
1801,"👩🏾‍💻Hoy asistimos al Open Day de la #Mujer junto a @PTAMalaga en el campus de @42malaga_ft en el que nos sumergiremos en un taller de #programación para no programadoras para demostrar que la tecnología SÍ es cosa de chicas.

#LosParquesAportan #8M 
#42MálagaFTef #STEAMfemenino https://t.co/ixHhNumo9M",3,1,2022-03-08 10:19:20
1802,"RT @labsubcanfranc: #ICTSNews Desde el LSC, nos sumamos a la celebración del Día Internacional de la Mujer Trabajadora. 
#8m #8marzo #diade…",0,4,2022-03-08 10:19:14
1803,"Hoy #8m se celebra #diainternacionaldelamujer y desde @atgroup_es queremos rendir homenaje a nuestras compañeras de equipo, ya que sin ellas Atgroup no sería lo mismo. 💜

#diadelamujer #igualdaddegenero #mujer #atgroup https://t.co/xfzVlL7cvo",0,0,2022-03-08 10:18:44
1804,"RT @AMESMIASTENIA: DÍA INTERNACIONAL DE LA MUJER 8M.

#derechosparatodas #feminismoparatodas #8demarzo #8m #mujer #igualdad #feminismo #dia…",0,2,2022-03-08 10:18:12
1805,"RT @Calderon_1949: Hoy y siempre, desde #ConstruccionesCalderón con la #Mujer y por la #Igualdad 💜

#DiaInternacionalDeLaMujer #Diadelamuje…",0,1,2022-03-08 10:18:05
1806,"RT @vaiconDios: Casi 14 meses después, el #8M nos recuerda la sangrante realidad de las Constelaciones Familiares, una pseudoterapia que ma…",0,4,2022-03-08 10:18:01
1807,"RT @jucilnacional: Hoy, el gobierno nos dirá que es #8Marzo, el #DíaDeLaMujer y que defienden la #Igualdad cuando discriminan a la #Mujer p…",0,71,2022-03-08 10:17:51
1808,"RT @vaiconDios: Casi 14 meses después, el #8M nos recuerda la sangrante realidad de las Constelaciones Familiares, una pseudoterapia que ma…",0,4,2022-03-08 10:17:42
1809,"RT @jucilnacional: Hoy, el gobierno nos dirá que es #8Marzo, el #DíaDeLaMujer y que defienden la #Igualdad cuando discriminan a la #Mujer p…",0,71,2022-03-08 10:17:14
1810,"De parte de todas las personas que formamos parte del equipo de That's Tea... ¡Feliz día de la Mujer!  💜 
De part de totes les persones que formem part del projecte That's Tea... Feliç dia de la Dona! 💜 
#8M #Mujer #te #infusión #thatstea #anytimetea #salut #dona https://t.co/cqvfyRvEdA",1,0,2022-03-08 10:17:13
1811,"Arrancamos este #8marzo en el Centro San José de Guadalajara la MUESTRA DE MUJER EMPRENDEDORA DE GUADALAJARA de @dipuguadalajara 

Hasta las 20h os esperamos para conocer el potencial del emprendimiento femenino con estands y citas. 

#mujeremprendedora #8M #mujer #Guadalajara https://t.co/WsEmhWVJyF",10,4,2022-03-08 10:16:14
1812,"RT @jucilnacional: Hoy, el gobierno nos dirá que es #8Marzo, el #DíaDeLaMujer y que defienden la #Igualdad cuando discriminan a la #Mujer p…",0,71,2022-03-08 10:16:03
